ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,_v1,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,_v2,_v3,_v4,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Recidivism_Arrest_Year2,Recidivism_Arrest_Year3,Training_Sample
12743,M,BLACK,33-37,21,No,5,Specialized,At least some college,2,Violent/Non-Sex,More than 3 years,10 or more,6 or more,3 or more,3,4,5 or more,No,Yes,3 or more,4 or more,Yes,1,1,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,4 or more,5,3 or more,2,29.96774193548387,0,.0645161271095276,0,0,.3261571582346609,.3931646932185145,No,Yes,No,No,Yes,1
12744,M,WHITE,38-42,2,No,5,Standard,High School Diploma,3 or more,Violent/Non-Sex,More than 3 years,10 or more,6 or more,3 or more,3,1,4,No,No,0,4 or more,No,2,0,No,No,No,No,No,No,Yes,No,No,No,No,No,0,0,0,0,38.60606060606061,0,0,0,0,1,.5733908948194663,No,No,No,No,No,1
12745,M,BLACK,38-42,5,No,10,Specialized,Less than HS diploma,0,Property,More than 3 years,10 or more,3,1,5 or more,3,3,No,No,3 or more,0,No,3 or more,1,Yes,No,No,No,No,No,No,No,No,No,No,Yes,0,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
12746,M,BLACK,23-27,3,Yes,10,Specialized,Less than HS diploma,2,Other,More than 3 years,5,1,0,0,4,1,No,Yes,2,1,No,0,2 or more,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,4 or more,10 or more,3 or more,0,186,.5,0,0,0,0,0,No,Yes,Yes,No,No,1
12747,M,BLACK,33-37,19,No,10,Specialized,High School Diploma,0,Property,Greater than 2 to 3 years,8,4,0,5 or more,0,5 or more,No,No,3 or more,3,No,3 or more,0,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,2,0,3 or more,2,27.375,.25,.25,0,0,.4018264840182648,1,Yes,Yes,Yes,No,No,1
12748,M,BLACK,23-27,6,Yes,5,High,Less than HS diploma,3 or more,Violent/Non-Sex,Less than 1 year,10 or more,6 or more,3 or more,5 or more,2,5 or more,No,No,2,4 or more,Yes,3 or more,2 or more,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,0,0,0,2,173.5,0,0,0,0,0,0,No,Yes,Yes,No,No,0
12749,M,BLACK,28-32,7,No,10,Specialized,Less than HS diploma,1,Property,More than 3 years,2,6 or more,0,2,0,0,No,No,0,4 or more,No,2,0,Yes,No,No,No,No,No,Yes,No,No,No,No,No,0,0,0,1,,0,0,0,0,,,No,No,No,No,No,1
12750,M,BLACK,33-37,6,No,7,Standard,High School Diploma,0,,More than 3 years,4,4,1,2,0,3,No,No,0,2,Yes,1,0,Yes,No,No,No,No,No,No,Yes,No,No,No,No,0,0,0,2,,,,,,1,3,No,Yes,Yes,No,No,0
12751,M,BLACK,28-32,8,No,5,Standard,High School Diploma,0,Other,Less than 1 year,3,1,0,1,1,2,No,Yes,1,1,No,0,0,No,No,Yes,No,No,Yes,No,No,No,No,No,No,0,6,0,0,,,,,,0,0,No,No,No,No,No,1
12752,M,BLACK,38-42,8,No,2,,Less than HS diploma,3 or more,Violent/Non-Sex,More than 3 years,2,6 or more,3 or more,1,0,2,No,No,1,2,Yes,1,0,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,0,0,0,0,316.75,0,0,0,0,.5556432517758485,.5765588003157064,Yes,No,No,No,No,0
12753,M,BLACK,48 or older,3,No,5,Specialized,At least some college,3 or more,Violent/Sex,More than 3 years,4,1,2,3,0,0,No,No,2,0,No,2,0,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,0,10 or more,0,0,83.21052631578948,0,0,0,0,.9563567362428842,.2310246679316888,No,No,No,No,No,0
12754,M,BLACK,28-32,20,Yes,6,High,Less than HS diploma,3 or more,Drug,Less than 1 year,3,4,0,0,4,0,No,Yes,0,2,No,0,2 or more,No,No,No,Yes,No,No,No,No,No,No,No,No,0,0,0,0,,,,,,1,.7585669781931463,No,No,No,No,No,1
12755,M,BLACK,23-27,20,Yes,8,High,Less than HS diploma,0,,Less than 1 year,1,0,0,1,0,0,No,No,0,0,No,0,0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,2,1,0,1,,,,,,1,1,No,No,No,No,No,1
12756,M,WHITE,18-22,4,No,8,High,Less than HS diploma,1,Drug,1-2 years,5,2,0,2,2,2,No,No,0,2,No,0,1,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,0,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,0
12757,M,BLACK,43-47,9,Yes,7,High,At least some college,3 or more,Violent/Non-Sex,More than 3 years,6,6 or more,3 or more,4,1,5 or more,No,No,3 or more,3,Yes,3 or more,0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,0,6,1,1,97,0,.2000000029802322,0,0,1,2.259278350515464,No,No,No,No,No,1
12758,M,BLACK,38-42,1,No,4,Standard,At least some college,0,Violent/Non-Sex,More than 3 years,3,3,3 or more,0,1,0,Yes,No,1,4 or more,Yes,0,0,No,No,No,No,No,No,No,No,No,No,No,No,0,10 or more,0,0,27.04166666666667,0,0,0,0,1,1.12557781201849,No,No,No,No,No,0
12759,M,WHITE,48 or older,24,No,3,Standard,Less than HS diploma,0,Drug,1-2 years,7,4,0,3,5 or more,2,No,No,1,2,No,2,2 or more,No,No,No,No,No,No,Yes,No,No,No,No,No,0,0,0,1,33.11428571428571,0,0,0,0,.9818809318377912,.3151423641069888,Yes,No,No,No,No,1
12760,M,BLACK,43-47,4,No,9,Specialized,Less than HS diploma,0,Property,1-2 years,10 or more,2,1,5 or more,5 or more,3,No,No,3 or more,1,Yes,3 or more,2 or more,No,No,No,Yes,No,No,No,No,No,No,No,Yes,0,1,1,1,24.2,0,.2000000029802322,0,0,0,0,No,Yes,Yes,No,No,1
12761,M,BLACK,23-27,5,No,7,Standard,At least some college,3 or more,Drug,Less than 1 year,8,6 or more,2,3,2,5 or more,Yes,No,2,3,Yes,1,2 or more,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,3,3,1,2,12.84615384615385,0,0,.0384615398943424,0,0,0,No,No,No,No,No,1
12762,M,BLACK,23-27,21,No,6,High,High School Diploma,2,Violent/Non-Sex,More than 3 years,2,0,1,0,1,0,No,Yes,0,0,Yes,0,0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,1,8,0,2,92.875,.125,0,0,0,.3203230148048452,.4915881561238223,No,Yes,No,Yes,No,0
12763,F,WHITE,43-47,1,,5,Specialized,High School Diploma,3 or more,Property,Greater than 2 to 3 years,6,2,1,5 or more,0,2,Yes,No,1,0,No,2,0,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,0,7,0,0,23.875,0,.125,0,0,1,3,No,No,No,No,No,1
12764,M,BLACK,23-27,3,No,7,High,High School Diploma,3 or more,Drug,Greater than 2 to 3 years,2,1,0,0,2,1,No,Yes,2,0,No,0,2 or more,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,0,0,0,1,113.4666666666667,0,0,0,0,.9400705052878966,.643801410105758,No,No,No,No,No,1
12765,M,BLACK,43-47,8,No,3,Specialized,Less than HS diploma,1,Violent/Sex,More than 3 years,10 or more,6 or more,3 or more,1,1,5 or more,Yes,No,0,4 or more,Yes,0,0,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,0,2,0,0,104.2,.800000011920929,0,0,0,.800383877159309,2.103166986564299,No,No,No,No,No,1
12766,M,BLACK,48 or older,25,No,1,Standard,High School Diploma,2,Other,1-2 years,10 or more,6 or more,2,5 or more,3,5 or more,No,No,3 or more,4 or more,Yes,3 or more,1,Yes,No,No,Yes,No,No,No,No,No,No,No,No,0,0,0,3 or more,225.3333333333333,0,0,0,0,.2988165680473373,.5403106508875739,No,Yes,Yes,No,No,1
12767,F,WHITE,48 or older,12,,5,High,At least some college,0,Drug,1-2 years,10 or more,6 or more,2,3,5 or more,5 or more,No,No,3 or more,4 or more,Yes,1,2 or more,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,4 or more,10 or more,0,1,17.16666666666667,.0370370373129845,0,.0370370373129845,.0370370373129845,.674217907227616,.7880258899676376,Yes,Yes,No,No,Yes,0
12768,M,WHITE,38-42,24,No,8,High,Less than HS diploma,1,,Greater than 2 to 3 years,8,4,0,2,5 or more,2,No,No,2,2,No,1,2 or more,Yes,No,No,No,No,No,No,No,No,No,No,No,0,10 or more,0,1,58.24242424242424,.0909090936183929,0,.060606062412262,0,.4474505723204995,.7601456815816858,No,Yes,No,No,Yes,1
12769,M,WHITE,23-27,17,No,6,High,High School Diploma,0,Drug,1-2 years,4,3,0,0,1,4,No,No,2,2,No,0,0,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,0,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
12770,M,BLACK,23-27,4,No,6,High,Less than HS diploma,0,Property,More than 3 years,4,0,0,4,0,0,No,No,1,0,No,1,0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,4 or more,8,3 or more,1,19.49090909090909,.1090909093618393,0,0,0,.1212686567164179,.3407182835820896,No,No,No,No,No,1
12771,F,BLACK,28-32,20,,10,Specialized,At least some college,3 or more,Violent/Non-Sex,Greater than 2 to 3 years,6,3,1,3,1,1,No,No,1,2,Yes,1,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,0,0,2,265,0,0,0,0,1,2.067452830188679,No,No,No,No,No,1
12772,M,WHITE,18-22,4,No,9,Specialized,Less than HS diploma,0,Violent/Non-Sex,Less than 1 year,7,4,0,4,0,5 or more,No,No,2,4 or more,No,2,1,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,4 or more,0,0,1,72,.3333333432674408,0,.3333333432674408,0,1,1,No,Yes,No,No,Yes,1
12773,M,BLACK,33-37,9,No,5,Standard,High School Diploma,2,Drug,More than 3 years,6,5,0,1,2,2,No,No,3 or more,4 or more,No,1,2 or more,Yes,No,No,No,No,Yes,No,No,No,No,No,No,1,10 or more,0,0,24.05,.025000000372529,0,.025000000372529,0,.6860706860706861,.3796777546777547,No,Yes,No,No,Yes,1
12774,M,BLACK,43-47,24,No,3,Standard,Less than HS diploma,0,Drug,Less than 1 year,8,6 or more,1,0,5 or more,5 or more,No,No,2,3,No,0,2 or more,No,No,No,No,No,Yes,No,Yes,No,No,No,No,0,0,0,0,178,0,0,0,0,.4803370786516854,1,Yes,Yes,No,Yes,No,0
12775,M,BLACK,48 or older,14,No,6,High,High School Diploma,3 or more,Drug,1-2 years,10 or more,6 or more,0,3,4,5 or more,No,No,3 or more,4 or more,No,2,2 or more,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,4 or more,10 or more,1,0,6.896103896103896,0,.1038961037993431,0,0,0,0,Yes,No,No,No,No,1
12776,M,WHITE,43-47,16,No,6,High,At least some college,3 or more,Drug,1-2 years,10 or more,6 or more,1,5 or more,4,5 or more,No,No,3 or more,2,No,3 or more,2 or more,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,1,6,0,0,78.75,0,0,0,0,0,0,No,Yes,No,Yes,No,1
12777,M,WHITE,48 or older,7,No,3,Standard,High School Diploma,3 or more,Violent/Non-Sex,1-2 years,7,5,3 or more,4,2,4,No,Yes,1,0,Yes,1,0,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,2,82.125,0,0,.125,0,1,1.667808219178082,No,Yes,No,No,Yes,1
12778,M,WHITE,43-47,5,No,8,High,Less than HS diploma,2,Property,1-2 years,7,2,2,4,1,1,No,No,3 or more,0,Yes,3 or more,0,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,0,0,0,0,165,0,0,0,0,1,2.951515151515151,No,Yes,Yes,No,No,1
12779,M,WHITE,43-47,12,No,4,Standard,Less than HS diploma,3 or more,Drug,1-2 years,10 or more,6 or more,2,5 or more,1,5 or more,Yes,No,3 or more,4 or more,No,3 or more,1,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,4 or more,0,0,0,,,,,,0,0,No,Yes,No,No,Yes,1
12780,M,BLACK,28-32,3,No,8,High,Less than HS diploma,2,Drug,Greater than 2 to 3 years,5,2,0,0,4,2,No,No,1,2,No,0,2 or more,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,4 or more,10 or more,2,3 or more,138.4,.2666666805744171,0,0,0,.7707129094412332,.351878612716763,No,No,No,No,No,1
12781,M,BLACK,33-37,11,No,7,High,Less than HS diploma,0,Drug,Greater than 2 to 3 years,10 or more,6 or more,0,1,5 or more,5 or more,No,Yes,2,4 or more,No,0,2 or more,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,3,0,0,1,,,,,,0,0,No,No,No,No,No,0
12782,M,BLACK,28-32,6,No,3,,High School Diploma,3 or more,Drug,Less than 1 year,8,6 or more,1,5 or more,1,3,No,Yes,0,3,No,3 or more,1,No,No,Yes,No,No,Yes,No,No,No,No,No,No,1,0,0,1,104,0,0,0,0,0,0,No,Yes,Yes,No,No,1
12783,M,BLACK,33-37,6,Yes,4,,High School Diploma,1,Property,Less than 1 year,10 or more,6 or more,3 or more,5 or more,4,5 or more,No,No,3 or more,4 or more,No,3 or more,2 or more,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,0,0,0,0,55,0,0,0,0,0,0,No,Yes,No,No,Yes,1
12784,M,WHITE,28-32,8,No,6,High,High School Diploma,2,Property,Less than 1 year,10 or more,6 or more,0,5 or more,3,5 or more,Yes,No,3 or more,2,No,3 or more,2 or more,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,4 or more,1,0,1,25.78571428571428,.2142857164144516,0,.3571428656578064,0,1,2,No,Yes,No,Yes,No,1
12785,M,WHITE,38-42,12,No,3,Standard,At least some college,1,Other,Less than 1 year,10 or more,6 or more,0,5 or more,3,5 or more,No,No,3 or more,4 or more,No,1,0,Yes,No,No,No,No,Yes,No,No,No,No,No,No,0,4,0,0,37.66666666666666,0,0,0,0,.3185840707964602,1,No,Yes,Yes,No,No,1
12786,M,WHITE,23-27,7,Yes,10,Specialized,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,4 or more,8,3 or more,1,63.22727272727273,.2272727340459824,.0454545468091965,.0454545468091965,.0454545468091965,.6549245147375988,1.312904385334292,No,No,No,No,No,1
12787,M,WHITE,28-32,22,No,9,Specialized,Less than HS diploma,1,,1-2 years,10 or more,6 or more,1,5 or more,5 or more,5 or more,Yes,Yes,3 or more,4 or more,Yes,3 or more,2 or more,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,1,0,0,0,91.59999999999999,.2000000029802322,0,.2000000029802322,0,0,0,No,Yes,Yes,No,No,1
12788,M,BLACK,33-37,20,No,6,High,Less than HS diploma,3 or more,Other,Less than 1 year,9,6 or more,2,5 or more,3,2,Yes,Yes,3 or more,4 or more,Yes,3 or more,2 or more,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,0,0,0,3 or more,81,0,0,0,0,.5079365079365079,1.288359788359788,No,Yes,No,Yes,No,1
12789,M,WHITE,43-47,1,No,,,High School Diploma,1,Property,Less than 1 year,8,0,0,2,1,4,No,No,1,1,No,3 or more,0,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,,,1,1,No,Yes,Yes,No,No,0
12790,M,WHITE,33-37,17,Yes,4,Standard,Less than HS diploma,3 or more,Other,Less than 1 year,8,6 or more,3 or more,2,0,5 or more,Yes,No,2,4 or more,Yes,1,1,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,2,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
12791,M,WHITE,23-27,22,No,9,Specialized,High School Diploma,2,Other,1-2 years,9,2,1,2,4,4,Yes,No,2,2,Yes,2,2 or more,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,4 or more,4,3 or more,1,15.88461538461539,0,0,.115384615957737,0,.9903147699757869,.8843825665859565,No,Yes,No,Yes,No,1
12792,M,BLACK,23-27,8,No,3,Standard,Less than HS diploma,1,Property,Greater than 2 to 3 years,3,3,0,4,0,1,No,No,0,3,No,2,0,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,0,7,1,0,22.32608695652174,.0869565233588219,0,0,0,.7166504381694255,.3556475170399221,No,Yes,No,No,Yes,1
12793,M,BLACK,28-32,3,No,9,Specialized,High School Diploma,2,Violent/Sex,Greater than 2 to 3 years,8,2,0,0,0,5 or more,No,No,0,1,No,1,0,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,4 or more,3,2,0,92.85714285714286,.2857142984867096,0,0,0,0,0,No,Yes,No,Yes,No,1
12794,F,BLACK,48 or older,15,,3,,High School Diploma,3 or more,Drug,Less than 1 year,10 or more,4,1,5 or more,4,5 or more,No,No,3 or more,4 or more,No,3 or more,0,Yes,No,No,Yes,No,No,No,No,No,No,No,No,0,5,0,0,232.6666666666667,0,0,0,0,.26981852913085,.5232808022922636,Yes,Yes,No,Yes,No,0
12795,M,WHITE,48 or older,1,No,,,At least some college,1,Property,Less than 1 year,10 or more,4,2,5 or more,3,4,No,No,3 or more,2,No,3 or more,2 or more,No,No,No,No,Yes,Yes,No,No,No,No,No,No,0,0,0,1,126,0,0,0,0,1,1.932539682539683,Yes,Yes,Yes,No,No,1
12796,M,WHITE,48 or older,19,No,5,Standard,Less than HS diploma,1,Property,More than 3 years,5,2,0,5 or more,1,2,No,No,1,0,No,3 or more,0,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,0,6,0,2,1018.5,0,0,0,0,.3274423171330388,.1793078055964654,No,Yes,No,Yes,No,1
12797,M,WHITE,38-42,22,No,7,High,Less than HS diploma,3 or more,Violent/Non-Sex,1-2 years,10 or more,6 or more,2,0,3,5 or more,Yes,Yes,3 or more,4 or more,Yes,0,1,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,2,9,2,0,,,,,,0,0,No,Yes,No,Yes,No,1
12798,M,BLACK,23-27,21,No,10,Standard,Less than HS diploma,0,Property,Greater than 2 to 3 years,10 or more,3,2,4,4,4,Yes,No,0,1,Yes,2,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,1,0,0,33.8,0,0,0,0,0,0,No,Yes,Yes,No,No,0
12799,M,BLACK,48 or older,23,No,2,Standard,High School Diploma,3 or more,,Less than 1 year,10 or more,6 or more,2,5 or more,1,4,No,No,3 or more,4 or more,No,3 or more,1,Yes,No,No,No,No,Yes,No,No,No,No,No,No,0,0,0,1,39.6,0,0,0,0,0,0,No,Yes,No,Yes,No,1
12800,M,WHITE,23-27,17,No,5,Standard,Less than HS diploma,0,,1-2 years,1,1,0,0,2,0,No,No,3 or more,0,No,0,2 or more,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,7,0,1,65.64285714285714,0,0,0,0,1,2.384657236126224,No,Yes,No,No,Yes,1
12801,M,BLACK,23-27,19,No,9,High,High School Diploma,1,Property,More than 3 years,3,0,0,1,1,1,No,No,1,0,No,1,0,No,No,No,No,No,Yes,No,No,No,No,No,No,0,0,0,2,104.375,0,0,0,0,.9748502994011976,.8748502994011976,No,Yes,No,No,Yes,0
12802,M,BLACK,28-32,5,Yes,8,Specialized,High School Diploma,1,Violent/Non-Sex,More than 3 years,10 or more,0,3 or more,2,0,5 or more,No,No,0,1,Yes,1,0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,4 or more,0,0,1,61.83333333333334,0,0,0,0,.6765498652291105,.9845013477088949,No,Yes,No,No,Yes,1
12803,M,WHITE,33-37,16,No,6,High,At least some college,1,Drug,Less than 1 year,10 or more,6 or more,2,2,1,5 or more,No,No,3 or more,4 or more,Yes,2,0,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,4 or more,6,0,1,91.59999999999999,0,0,0,0,0,0,Yes,Yes,No,Yes,No,1
12804,M,WHITE,38-42,22,No,4,High,At least some college,3 or more,Violent/Sex,More than 3 years,1,2,0,0,0,0,No,No,0,2,No,0,0,No,No,No,No,No,No,No,Yes,No,No,No,No,0,10 or more,2,0,42.68,0,0,0,0,.9990627928772259,.3423149015932521,No,No,No,No,No,1
12805,M,BLACK,48 or older,11,No,10,Specialized,High School Diploma,0,Property,More than 3 years,0,0,0,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,3,0,0,3 or more,75.60714285714286,0,.0714285746216774,0,0,.5918752952290978,.1725318847425602,Yes,No,No,No,No,1
12806,F,WHITE,28-32,4,,10,Specialized,At least some college,3 or more,Property,1-2 years,10 or more,5,1,5 or more,1,4,No,No,3 or more,4 or more,Yes,3 or more,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,0,0,0,1,,,,,,.693069306930693,.9040841584158416,No,Yes,No,No,Yes,1
12807,F,WHITE,28-32,3,,10,Specialized,High School Diploma,2,Property,Less than 1 year,3,1,0,2,0,2,No,No,0,1,No,1,0,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,0,2,0,0,47.36363636363637,0,0,0,.0909090936183929,1,1.4021113243762,No,Yes,No,Yes,No,0
12808,M,WHITE,48 or older,3,No,4,Specialized,Less than HS diploma,2,Violent/Sex,More than 3 years,1,0,0,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,No,No,No,No,No,No,No,0,9,0,2,229.4,0,0,0,0,.993025283347864,.3184394071490846,No,No,No,No,No,1
12809,F,WHITE,38-42,17,,7,High,At least some college,3 or more,Drug,Less than 1 year,5,0,0,1,2,2,No,No,0,1,No,0,0,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,4 or more,10 or more,3 or more,0,44,0,0,.2352941185235977,0,1,1.953208556149733,No,Yes,No,Yes,No,1
12810,M,WHITE,18-22,2,No,7,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,1,1,0,0,0,0,No,No,0,1,No,0,0,No,No,No,No,No,No,No,No,No,Yes,No,No,4 or more,10 or more,2,0,149.3333333333333,0,0,0,0,.9486607142857143,.8152901785714286,No,Yes,No,Yes,No,1
12811,M,BLACK,23-27,19,No,8,High,Less than HS diploma,1,Property,More than 3 years,4,3,0,3,0,2,No,No,1,2,No,2,0,Yes,No,No,No,No,No,No,No,No,No,No,No,0,0,0,1,,0,0,0,0,.0337980566117448,.3086185044359949,Yes,Yes,Yes,No,No,1
12812,M,BLACK,28-32,9,No,9,Specialized,Less than HS diploma,3 or more,Property,More than 3 years,10 or more,6 or more,0,5 or more,1,4,No,Yes,3 or more,1,No,3 or more,0,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,0,3,0,3 or more,43.51724137931034,0,0,0,0,0,0,Yes,Yes,Yes,No,No,0
12813,M,BLACK,23-27,23,No,6,Specialized,At least some college,3 or more,Violent/Non-Sex,More than 3 years,2,0,1,1,0,0,No,No,0,0,No,0,0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0,0,0,1,47.03703703703704,0,0,0,0,.7692913385826772,.2875984251968504,No,No,No,No,No,0
12814,M,WHITE,18-22,3,No,10,Specialized,High School Diploma,1,Property,1-2 years,9,3,1,5 or more,1,4,Yes,Yes,1,2,No,3 or more,0,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,0,0,0,0,27.66666666666667,.1666666716337204,0,0,0,.3253012048192771,1,No,No,No,No,No,1
12815,M,BLACK,43-47,23,No,10,Specialized,High School Diploma,3 or more,Property,1-2 years,10 or more,6 or more,3 or more,5 or more,5 or more,2,Yes,No,3 or more,4 or more,Yes,3 or more,2 or more,No,No,No,No,No,Yes,No,No,No,Yes,No,No,4 or more,1,3 or more,2,88.61538461538461,.1538461595773697,.0769230797886848,0,.0769230797886848,0,0,No,No,No,No,No,0
12816,M,BLACK,23-27,9,No,10,Specialized,High School Diploma,0,Property,1-2 years,8,4,0,2,3,5 or more,No,No,1,4 or more,No,0,2 or more,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,4 or more,5,3 or more,2,98.33333333333333,.1666666716337204,0,0,0,0,0,No,Yes,Yes,No,No,1
12817,M,BLACK,23-27,18,No,5,Standard,Less than HS diploma,1,Property,Less than 1 year,3,0,0,1,0,1,No,Yes,1,0,No,0,0,No,No,Yes,No,No,No,No,No,No,Yes,No,No,4 or more,0,0,0,,,,,,0,0,No,No,No,No,No,1
12818,M,BLACK,48 or older,6,No,2,,High School Diploma,3 or more,Violent/Non-Sex,Less than 1 year,7,6 or more,3 or more,1,0,5 or more,Yes,No,2,1,Yes,0,0,No,No,No,No,Yes,No,No,Yes,No,No,No,No,0,0,0,1,38.7,0,0,0,0,1,.9437984496124031,No,Yes,No,No,Yes,0
12819,M,BLACK,48 or older,11,No,4,Standard,High School Diploma,3 or more,Property,Greater than 2 to 3 years,10 or more,1,1,5 or more,3,5 or more,No,No,3 or more,1,No,3 or more,2 or more,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
12820,M,WHITE,23-27,25,No,8,High,Less than HS diploma,3 or more,Property,Less than 1 year,5,4,0,3,1,5 or more,No,No,1,1,No,3 or more,0,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,4 or more,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
12822,M,WHITE,23-27,7,No,7,Standard,At least some college,1,Violent/Non-Sex,1-2 years,3,0,1,0,0,1,No,Yes,0,0,Yes,0,0,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,0,0,0,0,201.4,.2000000029802322,0,0,0,.9265143992055611,.7254220456802383,No,No,No,No,No,1
12823,M,BLACK,23-27,20,No,9,Specialized,Less than HS diploma,0,Property,Greater than 2 to 3 years,7,2,2,3,0,4,Yes,No,2,2,Yes,2,0,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,4 or more,10 or more,0,2,45.86666666666667,0,0,0,0,.9142441860465116,.5308866279069767,No,Yes,No,Yes,No,0
12824,M,BLACK,38-42,23,No,8,Standard,At least some college,3 or more,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,No,No,1,0,Yes,0,0,No,No,No,No,No,No,No,No,No,No,No,No,3,0,0,1,,.0714285746216774,0,0,0,0,,Yes,No,No,No,No,0
12825,M,WHITE,43-47,4,No,5,High,High School Diploma,1,Drug,1-2 years,10 or more,6 or more,1,2,5 or more,5 or more,Yes,No,3 or more,4 or more,Yes,2,2 or more,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,4 or more,0,2,1,27,0,0,.2352941185235977,.1176470592617989,1,1.591503267973856,Yes,Yes,No,Yes,No,1
